Permutation,eval_r2,eval_mape,eval_mdape,eval_consensus
"('DESTROYED', 'INCOME', 'AGE_DEPENDENCY', 'TENURE_SECURITY', 'DESTROYED×INCOME')",0.7381453933591842,0.14894329910730864,0.12318160562666937,0.1779931704582646
"('DESTROYED', 'I(INCOME>0.7)', 'PALMA', 'EPR', 'DESTROYED×INCOME')",0.7493650688647162,0.15918237468134017,0.12429828730723395,0.17803853104128597
"('DESTROYED', 'PALMA', 'GRID_SMOD', 'AGE_DEPENDENCY', 'I(AGE_DEPENDENCY>0.67)')",0.7309503576116143,0.14995536385176259,0.11512726243090074,0.17804408955701634
"('DESTROYED', 'AGE_DEPENDENCY', 'I(AGE_DEPENDENCY>0.67)', 'TENURE_SECURITY', 'I(TENURE_SECURITY>0.81)')",0.7366435961864277,0.1488401400959356,0.1220210030374261,0.178072515648978
"('DESTROYED', 'INCOME', 'I(INCOME>0.7)', 'I(AGE_DEPENDENCY>0.67)', 'I(TENURE_SECURITY>0.81)')",0.7503065427585699,0.1546596322422132,0.13004202158631775,0.17813170368998701
"('DESTROYED', 'I(PALMA>0.06)', 'TENURE_SECURITY', 'I(TENURE_SECURITY>0.81)')",0.7311615219789642,0.1478829741916418,0.1177251419048655,0.17814886470584768
"('DESTROYED', 'I(PALMA>0.06)', 'GRID_SMOD', 'AGE_DEPENDENCY', 'I(AGE_DEPENDENCY>0.67)')",0.7311183183985976,0.14844125347706702,0.11727007926830442,0.17819767144892462
"('DESTROYED', 'GRID_SMOD', 'I(AGE_DEPENDENCY>0.67)', 'DESTROYED×INCOME')",0.7419079055124842,0.1523137268584212,0.12432107637832121,0.1782422992414194
"('DESTROYED', 'I(DESTROYED>4.5)', 'DESTROYED×INCOME')",0.7598162039062921,0.16448119113918439,0.1300980123038641,0.1782543331789188
"('DESTROYED', 'INCOME', 'PALMA', 'GRID_SMOD')",0.7356605012180704,0.15183577120459207,0.11860787915521746,0.17826104971391307
"('DESTROYED', 'I(DESTROYED>4.5)', 'INCOME')",0.7583685643465857,0.1647178892070255,0.12847058597941055,0.17827330361328345
"('DESTROYED', 'I(INCOME>0.7)', 'I(PALMA>0.06)', 'TENURE_SECURITY', 'EPR')",0.7426115038506974,0.15387233462852198,0.12368346026492959,0.17831476368091806
"('DESTROYED', 'I(DESTROYED>4.5)', 'AGE_DEPENDENCY', 'I(TENURE_SECURITY>0.81)')",0.7631561264410147,0.16297601867436037,0.13532773070081217,0.17838254097805262
"('DESTROYED', 'I(INCOME>0.7)', 'I(PALMA>0.06)', 'GRID_SMOD', 'EPR')",0.7381796396700605,0.15533795740943895,0.11809532993214801,0.17841788255717547
"('DESTROYED', 'INCOME', 'PALMA', 'I(PALMA>0.06)', 'I(TENURE_SECURITY>0.81)')",0.7366402936074701,0.15009324363022988,0.12181425242415633,0.17842240081563873
"('DESTROYED', 'I(PALMA>0.06)', 'GRID_SMOD', 'AGE_DEPENDENCY', 'TENURE_SECURITY')",0.7278622373448395,0.15032537143817964,0.11289760094297709,0.17845357834543907
"('DESTROYED', 'I(INCOME>0.7)', 'GRID_SMOD', 'I(AGE_DEPENDENCY>0.67)', 'I(TENURE_SECURITY>0.81)')",0.7433901139394736,0.15412070301382494,0.12463345914864106,0.1784546827409975
"('DESTROYED', 'INCOME', 'PALMA', 'I(TENURE_SECURITY>0.81)', 'EPR')",0.7373379182870046,0.15328475990857734,0.11944539614824742,0.1784640792566067
"('DESTROYED', 'INCOME', 'I(AGE_DEPENDENCY>0.67)', 'I(TENURE_SECURITY>0.81)', 'DESTROYED×INCOME')",0.7385146405626049,0.15028847732763623,0.12381880958356169,0.1785308821161977
"('DESTROYED', 'I(INCOME>0.7)', 'PALMA', 'I(PALMA>0.06)', 'GRID_SMOD')",0.7366013666146576,0.15451717608887483,0.11772858022450504,0.1785481298995741
"('DESTROYED', 'INCOME', 'I(INCOME>0.7)', 'PALMA', 'DESTROYED×INCOME')",0.7404709862584917,0.15569118435906906,0.12052589903430157,0.17858203237829295
"('DESTROYED', 'INCOME', 'I(TENURE_SECURITY>0.81)')",0.7435876146954759,0.15484172900920407,0.12455072392123506,0.17860161274498776
"('DESTROYED', 'I(DESTROYED>4.5)', 'I(INCOME>0.7)', 'I(AGE_DEPENDENCY>0.67)', 'DESTROYED×INCOME')",0.7654430887699912,0.16277361898997042,0.13854223791746945,0.17862425604581622
"('DESTROYED', 'GRID_SMOD', 'AGE_DEPENDENCY', 'TENURE_SECURITY', 'DESTROYED×INCOME')",0.7366017581082698,0.1521978742737249,0.12035987195428845,0.17865199603991452
"('DESTROYED', 'PALMA', 'GRID_SMOD', 'I(TENURE_SECURITY>0.81)')",0.7314704181096201,0.15307796744649432,0.11442014216351852,0.17867589716679758
"('DESTROYED', 'INCOME', 'I(PALMA>0.06)', 'DESTROYED×INCOME')",0.7334035493795433,0.1498946089159394,0.11955428449165688,0.1786817813426843
"('DESTROYED', 'INCOME', 'GRID_SMOD', 'I(AGE_DEPENDENCY>0.67)', 'I(TENURE_SECURITY>0.81)')",0.7393670190696813,0.15252998661629394,0.12290400734539669,0.17868899163066979
"('DESTROYED', 'I(DESTROYED>4.5)', 'INCOME', 'I(INCOME>0.7)', 'I(AGE_DEPENDENCY>0.67)')",0.7658693809319848,0.1620165595905253,0.14010969447636654,0.17875229104496904
"('DESTROYED', 'INCOME', 'I(INCOME>0.7)', 'PALMA', 'GRID_SMOD')",0.7397410035315917,0.15737733382774394,0.11867688564438754,0.17877107198017994
"('DESTROYED', 'GRID_SMOD', 'I(AGE_DEPENDENCY>0.67)', 'TENURE_SECURITY', 'DESTROYED×INCOME')",0.7368973730202246,0.15027034692854674,0.12296873593235688,0.17878056994689298
"('DESTROYED', 'I(DESTROYED>4.5)', 'AGE_DEPENDENCY', 'I(AGE_DEPENDENCY>0.67)', 'EPR')",0.7588770395045421,0.1639099553725345,0.13132785129187388,0.17878692238662208
"('DESTROYED', 'I(DESTROYED>4.5)', 'PALMA', 'I(TENURE_SECURITY>0.81)', 'EPR')",0.7574810595370778,0.16853945560508438,0.12531185468461853,0.17879008358420836
"('DESTROYED', 'I(DESTROYED>4.5)', 'INCOME', 'I(AGE_DEPENDENCY>0.67)', 'EPR')",0.7592391499756111,0.16442339027982059,0.13137668960344145,0.1788536433025503
"('DESTROYED', 'I(TENURE_SECURITY>0.81)', 'DESTROYED×INCOME')",0.7423119829808447,0.15501232509765636,0.12403197527814143,0.1789107724649844
"('DESTROYED', 'I(DESTROYED>4.5)', 'AGE_DEPENDENCY', 'I(TENURE_SECURITY>0.81)', 'DESTROYED×INCOME')",0.7609286359381531,0.16348305606912802,0.13434171267224712,0.178965377601074
"('DESTROYED', 'PALMA', 'I(PALMA>0.06)', 'GRID_SMOD')",0.733071043412666,0.15142797893233081,0.11874383019065766,0.17903358857010745
"('DESTROYED', 'INCOME', 'I(PALMA>0.06)', 'TENURE_SECURITY')",0.7344157131551533,0.14882454041541301,0.12282375170742672,0.17907752632256213
"('DESTROYED', 'AGE_DEPENDENCY', 'I(TENURE_SECURITY>0.81)', 'EPR', 'DESTROYED×INCOME')",0.7417810416231291,0.15429570768558679,0.12474809446665633,0.17908758684303802
"('DESTROYED', 'I(PALMA>0.06)', 'I(TENURE_SECURITY>0.81)', 'EPR', 'DESTROYED×INCOME')",0.7327359651839587,0.15008192791488476,0.11996654914380793,0.17910417062491132
"('DESTROYED', 'I(DESTROYED>4.5)', 'I(INCOME>0.7)', 'I(AGE_DEPENDENCY>0.67)', 'EPR')",0.7587920347823092,0.16486214033976365,0.13125006121736035,0.17910672225827162
"('DESTROYED', 'I(INCOME>0.7)', 'I(AGE_DEPENDENCY>0.67)', 'I(TENURE_SECURITY>0.81)', 'DESTROYED×INCOME')",0.7519767811449971,0.1558367061045339,0.13360186801813081,0.17915393099255586
"('DESTROYED', 'PALMA', 'GRID_SMOD', 'AGE_DEPENDENCY', 'EPR')",0.72770336569171,0.15360775041669783,0.11161909667722227,0.1791744938007367
"('DESTROYED', 'INCOME', 'AGE_DEPENDENCY', 'I(AGE_DEPENDENCY>0.67)', 'EPR')",0.7367017537158516,0.1533760431961778,0.12085342802909477,0.1791759058364737
"('DESTROYED', 'I(DESTROYED>4.5)', 'I(INCOME>0.7)', 'AGE_DEPENDENCY', 'I(TENURE_SECURITY>0.81)')",0.7612623106464944,0.16411191288520915,0.13493450038640464,0.17926136754170643
"('DESTROYED', 'I(PALMA>0.06)', 'GRID_SMOD', 'I(TENURE_SECURITY>0.81)')",0.7308045893626114,0.1513713481742686,0.11721752263438008,0.1792614271486791
"('DESTROYED', 'I(INCOME>0.7)', 'AGE_DEPENDENCY', 'I(AGE_DEPENDENCY>0.67)', 'EPR')",0.74373609421523,0.15968559814045769,0.12185650310845156,0.1792686690112264
"('DESTROYED', 'INCOME', 'I(INCOME>0.7)', 'PALMA', 'EPR')",0.7461753282828547,0.15771729684256305,0.12638444822143688,0.1793088055937151
"('DESTROYED', 'AGE_DEPENDENCY', 'TENURE_SECURITY', 'I(TENURE_SECURITY>0.81)')",0.7379970072096724,0.15027526245138786,0.12567626280138353,0.17931817268103298
"('DESTROYED', 'PALMA', 'GRID_SMOD', 'DESTROYED×INCOME')",0.7323325267663725,0.152539261012447,0.11782691574739451,0.179344549997823
"('DESTROYED', 'TENURE_SECURITY')",0.7416366695444858,0.15513790393480334,0.1245526551948588,0.1793512965283921
"('DESTROYED', 'I(INCOME>0.7)', 'PALMA', 'GRID_SMOD', 'DESTROYED×INCOME')",0.7429044663481763,0.15797710797159692,0.12299886042200482,0.17935716734847515
"('DESTROYED', 'INCOME', 'I(PALMA>0.06)', 'I(TENURE_SECURITY>0.81)', 'EPR')",0.7346162396062899,0.1510003016567749,0.12170366419854704,0.179362575416344
"('DESTROYED', 'I(PALMA>0.06)', 'TENURE_SECURITY', 'DESTROYED×INCOME')",0.7336229345311094,0.1486491538715757,0.12309370967829679,0.179373309672921
"('DESTROYED', 'I(DESTROYED>4.5)', 'I(INCOME>0.7)', 'GRID_SMOD', 'AGE_DEPENDENCY')",0.7588281100903961,0.16545541050375492,0.131524563807995,0.1793839547404513
"('DESTROYED', 'I(DESTROYED>4.5)', 'INCOME', 'AGE_DEPENDENCY', 'I(TENURE_SECURITY>0.81)')",0.7608411735977673,0.16431106148935787,0.13474550411733952,0.17940513066964336
"('DESTROYED', 'I(DESTROYED>4.5)', 'GRID_SMOD')",0.7570595827526556,0.1663695837899396,0.12894939385237297,0.17941979829655233
"('DESTROYED', 'INCOME', 'I(INCOME>0.7)', 'I(PALMA>0.06)', 'GRID_SMOD')",0.7384869274888355,0.15128794158622913,0.12554256141548906,0.17944785850429423
"('DESTROYED', 'I(DESTROYED>4.5)', 'AGE_DEPENDENCY', 'TENURE_SECURITY', 'I(TENURE_SECURITY>0.81)')",0.758672205565441,0.1622148974777025,0.13481330001622124,0.17945199730949424
"('DESTROYED', 'I(INCOME>0.7)', 'AGE_DEPENDENCY', 'I(TENURE_SECURITY>0.81)', 'EPR')",0.7493099277595631,0.15982452980823053,0.12793141044355574,0.17948200416407442
"('DESTROYED', 'I(DESTROYED>4.5)', 'TENURE_SECURITY')",0.7565343574685,0.1648404632108746,0.13035731246211987,0.1795544727348315
"('DESTROYED', 'I(DESTROYED>4.5)', 'INCOME', 'I(PALMA>0.06)', 'DESTROYED×INCOME')",0.7411732754411239,0.16384669443544192,0.11601063070561826,0.17956134989997877
"('DESTROYED', 'I(INCOME>0.7)', 'GRID_SMOD', 'AGE_DEPENDENCY', 'I(TENURE_SECURITY>0.81)')",0.7439801781942976,0.15857245207147072,0.1241574085087199,0.17958322746196434
"('DESTROYED', 'GRID_SMOD', 'AGE_DEPENDENCY', 'TENURE_SECURITY')",0.7365443453537335,0.15350967595767945,0.12185732760937663,0.1796075527377742
"('DESTROYED', 'GRID_SMOD', 'I(AGE_DEPENDENCY>0.67)', 'EPR')",0.7329744139467104,0.1547154126920575,0.11708455741765562,0.17960851872100092
"('DESTROYED', 'AGE_DEPENDENCY', 'I(AGE_DEPENDENCY>0.67)', 'EPR', 'DESTROYED×INCOME')",0.736876572671765,0.15249390058408632,0.12323721714164161,0.17961818168465435
"('DESTROYED', 'INCOME', 'PALMA', 'I(TENURE_SECURITY>0.81)', 'DESTROYED×INCOME')",0.7316387449794269,0.15302605434297628,0.11746813492428336,0.17961848142927758
"('DESTROYED', 'I(DESTROYED>4.5)', 'PALMA', 'TENURE_SECURITY', 'EPR')",0.7568492646761429,0.16840427217317358,0.1275198071545012,0.17969160488384395
"('DESTROYED', 'I(DESTROYED>4.5)', 'GRID_SMOD', 'AGE_DEPENDENCY', 'TENURE_SECURITY')",0.7583861901112243,0.16384845913915427,0.13362039255957578,0.17969422052916859
"('DESTROYED', 'INCOME', 'PALMA', 'TENURE_SECURITY', 'I(TENURE_SECURITY>0.81)')",0.7319408662993063,0.15110254929073694,0.1199291561541283,0.17969694638185296
"('DESTROYED', 'I(INCOME>0.7)', 'I(PALMA>0.06)', 'GRID_SMOD')",0.7397602609356049,0.15128682443286912,0.12772237309290585,0.17974964553005668
"('DESTROYED', 'I(DESTROYED>4.5)', 'AGE_DEPENDENCY', 'EPR')",0.7592431144386806,0.16482362927841776,0.13367994213469983,0.17975348565814564
"('DESTROYED', 'I(PALMA>0.06)', 'TENURE_SECURITY', 'EPR')",0.7300284507676392,0.15052038048037827,0.11885039870620455,0.17978077613964785
"('DESTROYED', 'I(INCOME>0.7)', 'PALMA', 'GRID_SMOD', 'TENURE_SECURITY')",0.7385489474136182,0.15499023951589966,0.12313139458285821,0.1798575622283799
"('DESTROYED', 'INCOME', 'PALMA', 'I(PALMA>0.06)', 'TENURE_SECURITY')",0.7322219751825891,0.15082437022271009,0.12104750977655393,0.1798833016055583
"('DESTROYED', 'PALMA', 'TENURE_SECURITY', 'EPR')",0.730890717293883,0.1526197063094651,0.11798872215743925,0.17990590372434045
"('DESTROYED', 'INCOME', 'GRID_SMOD', 'AGE_DEPENDENCY', 'I(TENURE_SECURITY>0.81)')",0.7384509533404695,0.15604952296179064,0.12220243532159812,0.17993366831430643
"('DESTROYED', 'PALMA', 'I(TENURE_SECURITY>0.81)', 'EPR', 'DESTROYED×INCOME')",0.7339791338464052,0.15267082104051377,0.12119975834475583,0.17996381517962146
"('DESTROYED', 'GRID_SMOD', 'AGE_DEPENDENCY', 'I(AGE_DEPENDENCY>0.67)')",0.737914040832226,0.15306081731247131,0.1247677177873755,0.17997149808920695
"('DESTROYED', 'PALMA', 'I(PALMA>0.06)', 'TENURE_SECURITY', 'I(TENURE_SECURITY>0.81)')",0.7266619389239579,0.1498780828267175,0.11671628670142103,0.1799774768680602
"('DESTROYED', 'I(DESTROYED>4.5)', 'PALMA', 'GRID_SMOD', 'EPR')",0.7548089037869677,0.17008325957369033,0.12473165760767164,0.18000200446479808
"('DESTROYED', 'I(INCOME>0.7)', 'I(PALMA>0.06)', 'TENURE_SECURITY', 'I(TENURE_SECURITY>0.81)')",0.7394189809179397,0.15173684226776496,0.12777634442487085,0.18003140192489872
"('DESTROYED', 'AGE_DEPENDENCY', 'I(AGE_DEPENDENCY>0.67)', 'TENURE_SECURITY', 'EPR')",0.7307999575615052,0.14979504098070529,0.12114919860726521,0.18004809400882174
"('DESTROYED', 'INCOME', 'I(INCOME>0.7)', 'AGE_DEPENDENCY', 'I(AGE_DEPENDENCY>0.67)')",0.747121068005994,0.15637975198182127,0.13090531015182222,0.1800546647092165
"('DESTROYED', 'I(AGE_DEPENDENCY>0.67)', 'TENURE_SECURITY', 'I(TENURE_SECURITY>0.81)', 'EPR')",0.7294377392933791,0.14995793017345377,0.11972123485869984,0.18008047524625817
"('DESTROYED', 'I(DESTROYED>4.5)', 'I(INCOME>0.7)')",0.7566972195391647,0.16589124567508295,0.13146010242595377,0.18021804285395734
"('DESTROYED', 'INCOME', 'I(INCOME>0.7)', 'AGE_DEPENDENCY', 'I(TENURE_SECURITY>0.81)')",0.7491729076906947,0.15803937842952154,0.1318224142594615,0.1802296283327628
"('DESTROYED', 'PALMA', 'I(PALMA>0.06)', 'TENURE_SECURITY', 'DESTROYED×INCOME')",0.7309820228324095,0.1505123421685706,0.1213833548410438,0.1803045580590683
"('DESTROYED', 'GRID_SMOD', 'I(AGE_DEPENDENCY>0.67)', 'I(TENURE_SECURITY>0.81)', 'DESTROYED×INCOME')",0.7353757296972694,0.1528800756595763,0.12348423612462149,0.18032952736230948
"('DESTROYED', 'INCOME', 'PALMA', 'TENURE_SECURITY', 'EPR')",0.7321958707712323,0.15479084314656444,0.11840077414563968,0.1803319155069906
"('DESTROYED', 'INCOME', 'AGE_DEPENDENCY', 'I(TENURE_SECURITY>0.81)', 'DESTROYED×INCOME')",0.7376112342029748,0.15354725226075244,0.1251512316087308,0.1803624165555028
"('DESTROYED', 'I(DESTROYED>4.5)', 'INCOME', 'I(AGE_DEPENDENCY>0.67)', 'DESTROYED×INCOME')",0.7516237125416225,0.1637678332052803,0.1289588358625351,0.18036765217539763
"('DESTROYED', 'I(INCOME>0.7)', 'PALMA', 'GRID_SMOD', 'I(TENURE_SECURITY>0.81)')",0.7371037101412796,0.15576457537182659,0.12250097190506219,0.18038727904520305
"('DESTROYED', 'INCOME', 'PALMA', 'GRID_SMOD', 'I(TENURE_SECURITY>0.81)')",0.7290414864032062,0.1543523160053137,0.11601940315181233,0.18044341091797325
"('DESTROYED', 'EPR')",0.7423559191166842,0.15534124722144652,0.1283957092824448,0.1804603457957357
"('DESTROYED', 'I(DESTROYED>4.5)', 'GRID_SMOD', 'I(AGE_DEPENDENCY>0.67)', 'EPR')",0.754282432388919,0.16695706139755465,0.12883573216548416,0.18050345372470658
"('DESTROYED', 'I(DESTROYED>4.5)', 'I(TENURE_SECURITY>0.81)', 'DESTROYED×INCOME')",0.7545994365945485,0.16757521571332762,0.12870530750767384,0.18056036220881766
"('DESTROYED', 'I(PALMA>0.06)', 'GRID_SMOD', 'EPR')",0.7296734043649518,0.1511224957899938,0.12033632251158514,0.18059513797887572
"('DESTROYED', 'AGE_DEPENDENCY', 'I(AGE_DEPENDENCY>0.67)', 'I(TENURE_SECURITY>0.81)', 'EPR')",0.7310221963564816,0.15185670986142843,0.12099033947038192,0.18060828432510959
"('DESTROYED', 'PALMA', 'TENURE_SECURITY', 'I(TENURE_SECURITY>0.81)', 'DESTROYED×INCOME')",0.7296730102352948,0.15102129036508197,0.12065899609447155,0.1806690920747529
"('DESTROYED', 'INCOME', 'I(INCOME>0.7)', 'I(AGE_DEPENDENCY>0.67)', 'EPR')",0.7414236224136246,0.15898063291398462,0.12461338310844429,0.18072346453626809
"('DESTROYED', 'INCOME', 'PALMA', 'EPR', 'DESTROYED×INCOME')",0.7298166614115196,0.1546942478961445,0.11744284733129441,0.18077347793863976
"('DESTROYED', 'I(DESTROYED>4.5)', 'INCOME', 'PALMA', 'DESTROYED×INCOME')",0.7427357948508893,0.16901738125301366,0.1161795775596145,0.1808203879872463
"('DESTROYED', 'I(INCOME>0.7)', 'GRID_SMOD', 'AGE_DEPENDENCY', 'I(AGE_DEPENDENCY>0.67)')",0.739660982006626,0.15952727433329908,0.12271104606059398,0.1808591127957557
"('DESTROYED', 'GRID_SMOD', 'AGE_DEPENDENCY', 'I(TENURE_SECURITY>0.81)')",0.7367791703427007,0.15554916017714535,0.12395822127363522,0.1809094037026933
"('DESTROYED', 'AGE_DEPENDENCY', 'I(TENURE_SECURITY>0.81)', 'EPR')",0.7358032528335137,0.15320632232904702,0.12541812558613535,0.18094039836055623
"('DESTROYED', 'GRID_SMOD', 'AGE_DEPENDENCY', 'I(TENURE_SECURITY>0.81)', 'DESTROYED×INCOME')",0.7336887527890659,0.15618128326108713,0.12051145916584052,0.18100132987928727
"('DESTROYED', 'I(DESTROYED>4.5)', 'EPR')",0.7546936280273213,0.16690904013243202,0.1310059515471174,0.18107378788407602
"('DESTROYED', 'I(INCOME>0.7)', 'PALMA', 'TENURE_SECURITY', 'EPR')",0.7461118248382926,0.15655854587013188,0.1328372440481135,0.18109465502665092
"('DESTROYED', 'I(DESTROYED>4.5)', 'INCOME', 'I(TENURE_SECURITY>0.81)')",0.7538779242951761,0.16753398223345825,0.1298077736893948,0.181154610542559
"('DESTROYED', 'I(INCOME>0.7)', 'GRID_SMOD', 'AGE_DEPENDENCY', 'EPR')",0.7412510384931921,0.16396540911878804,0.12104153991381256,0.18125197017980285
"('DESTROYED', 'I(INCOME>0.7)', 'AGE_DEPENDENCY', 'I(AGE_DEPENDENCY>0.67)', 'DESTROYED×INCOME')",0.7507152679680668,0.1579617437009609,0.1366191404902466,0.18128853874104692
"('DESTROYED', 'I(INCOME>0.7)', 'PALMA', 'I(TENURE_SECURITY>0.81)', 'EPR')",0.7462739142074362,0.15719326654473606,0.13296708184967426,0.1812954780623247
"('DESTROYED', 'I(DESTROYED>4.5)', 'GRID_SMOD', 'AGE_DEPENDENCY', 'DESTROYED×INCOME')",0.7578490571472274,0.16637717815225475,0.13542719649361903,0.18131843916621548
"('DESTROYED', 'INCOME', 'I(PALMA>0.06)', 'TENURE_SECURITY', 'I(TENURE_SECURITY>0.81)')",0.72754155828694,0.1501168087869778,0.12152341864478533,0.18136622304827435
"('DESTROYED', 'GRID_SMOD', 'I(AGE_DEPENDENCY>0.67)', 'TENURE_SECURITY', 'I(TENURE_SECURITY>0.81)')",0.7332470262360091,0.15216160706184326,0.12524623324175974,0.18138693802253128
"('DESTROYED', 'PALMA', 'GRID_SMOD', 'EPR')",0.7298741414625389,0.15495278693660924,0.1191147242747091,0.1813977899162598
"('DESTROYED', 'INCOME', 'AGE_DEPENDENCY', 'EPR', 'DESTROYED×INCOME')",0.7335841358199731,0.1552227623127836,0.1226946534102348,0.18144442663434845
"('DESTROYED', 'I(DESTROYED>4.5)', 'AGE_DEPENDENCY', 'TENURE_SECURITY', 'EPR')",0.7541562142701417,0.1641846590043613,0.13440271234150675,0.18147705235857545
"('DESTROYED', 'I(DESTROYED>4.5)', 'AGE_DEPENDENCY', 'EPR', 'DESTROYED×INCOME')",0.7571922192497906,0.16648074300635218,0.13519347230960116,0.18149399868872088
"('DESTROYED', 'PALMA', 'GRID_SMOD', 'TENURE_SECURITY')",0.7270421169860659,0.1542084390980501,0.11736652806730297,0.1815109500597624
"('DESTROYED', 'I(PALMA>0.06)', 'TENURE_SECURITY', 'I(TENURE_SECURITY>0.81)', 'DESTROYED×INCOME')",0.7265927210987997,0.14981433363929872,0.12145017664703424,0.18155726306251108
"('DESTROYED', 'I(DESTROYED>4.5)', 'TENURE_SECURITY', 'I(TENURE_SECURITY>0.81)')",0.7536607983329863,0.16627447649438326,0.13207752490254632,0.18156373435464776
"('DESTROYED', 'PALMA', 'I(PALMA>0.06)', 'GRID_SMOD', 'I(TENURE_SECURITY>0.81)')",0.7252178719106286,0.15389515182218078,0.11603245020688434,0.18156991003947884
"('DESTROYED', 'I(DESTROYED>4.5)', 'INCOME', 'GRID_SMOD', 'AGE_DEPENDENCY')",0.7563799425688997,0.16709571423919634,0.13444205707576104,0.1817192762486859
"('DESTROYED', 'AGE_DEPENDENCY', 'TENURE_SECURITY', 'EPR')",0.7338909009612307,0.1523005203500479,0.12694276911828742,0.18178412950236822
"('DESTROYED', 'TENURE_SECURITY', 'I(TENURE_SECURITY>0.81)')",0.7366478130104887,0.15435075494420455,0.1276517375616288,0.1817848931651149
"('DESTROYED', 'I(INCOME>0.7)', 'I(TENURE_SECURITY>0.81)')",0.746791519062213,0.15799351848707682,0.13416703638157856,0.18178967860214748
"('DESTROYED', 'I(DESTROYED>4.5)', 'INCOME', 'I(INCOME>0.7)', 'AGE_DEPENDENCY')",0.7591656124667313,0.1662348979255763,0.13831230005349693,0.1817938618374473
"('DESTROYED', 'INCOME', 'GRID_SMOD', 'I(AGE_DEPENDENCY>0.67)', 'EPR')",0.7312897753495771,0.15702951604933488,0.11967621068061096,0.1818053171267896
"('DESTROYED', 'INCOME', 'I(PALMA>0.06)', 'I(TENURE_SECURITY>0.81)', 'DESTROYED×INCOME')",0.727449018063725,0.15223269198582665,0.1206987494508954,0.1818274744576657
"('DESTROYED', 'I(DESTROYED>4.5)', 'INCOME', 'TENURE_SECURITY')",0.7518525627262588,0.1664748955862183,0.13094719613671518,0.18185650966555822
"('DESTROYED', 'INCOME', 'DESTROYED×INCOME')",0.7384022995135041,0.15692621693055658,0.1270705651901722,0.18186482753574154
"('DESTROYED', 'I(INCOME>0.7)', 'AGE_DEPENDENCY', 'I(TENURE_SECURITY>0.81)', 'DESTROYED×INCOME')",0.7490564059437788,0.15881854698587658,0.13590694844312734,0.18188969649507505
"('DESTROYED', 'I(DESTROYED>4.5)', 'I(INCOME>0.7)', 'AGE_DEPENDENCY', 'DESTROYED×INCOME')",0.7589316708060732,0.16636935092788768,0.13831034664923036,0.18191600892368162
"('DESTROYED', 'GRID_SMOD', 'AGE_DEPENDENCY', 'I(AGE_DEPENDENCY>0.67)', 'TENURE_SECURITY')",0.7285268467250074,0.15282617061071097,0.12151204822269097,0.1819371240361315
"('DESTROYED', 'PALMA', 'I(PALMA>0.06)', 'TENURE_SECURITY', 'EPR')",0.7271503456266131,0.15194793956141345,0.12111697859464683,0.1819715241764824
"('DESTROYED', 'I(INCOME>0.7)')",0.7517517544204142,0.15630409646091256,0.1413952769720374,0.18198253967084524
"('DESTROYED', 'INCOME', 'AGE_DEPENDENCY', 'I(AGE_DEPENDENCY>0.67)', 'DESTROYED×INCOME')",0.7335026824486246,0.15253122387888063,0.126959141548629,0.181995894326295
"('DESTROYED', 'PALMA', 'GRID_SMOD', 'I(TENURE_SECURITY>0.81)', 'DESTROYED×INCOME')",0.7250155901072721,0.15499881535358181,0.11622336236655065,0.1820688625376201
"('DESTROYED', 'INCOME', 'GRID_SMOD', 'AGE_DEPENDENCY', 'DESTROYED×INCOME')",0.732842527113324,0.15547100732708366,0.12361644478305488,0.18208164166560484
"('DESTROYED', 'I(INCOME>0.7)', 'TENURE_SECURITY', 'I(TENURE_SECURITY>0.81)')",0.743604823319202,0.15780732737722844,0.1321011319826321,0.18210121201355287
"('DESTROYED', 'INCOME', 'PALMA', 'GRID_SMOD', 'DESTROYED×INCOME')",0.7244563435937664,0.15453821022658534,0.11630706938242477,0.18212964533841455
"('DESTROYED', 'I(DESTROYED>4.5)', 'I(INCOME>0.7)', 'TENURE_SECURITY', 'I(TENURE_SECURITY>0.81)')",0.7515552385810504,0.16870498484593197,0.129384433953558,0.1821780600728132
"('DESTROYED', 'I(INCOME>0.7)', 'I(AGE_DEPENDENCY>0.67)', 'EPR', 'DESTROYED×INCOME')",0.7448228470683346,0.16047679080155478,0.13088831062325784,0.18218075145215937
"('DESTROYED', 'INCOME', 'GRID_SMOD', 'AGE_DEPENDENCY', 'EPR')",0.7357269651027059,0.15981903624682045,0.12252693036243846,0.18220633383551768
"('DESTROYED', 'INCOME', 'EPR')",0.7407818447113907,0.15840822568000185,0.12922469287776395,0.182283691282125
"('DESTROYED', 'INCOME', 'PALMA', 'GRID_SMOD', 'EPR')",0.7293574498291413,0.15642430336691532,0.11982317837847173,0.18229667730541524
"('DESTROYED', 'I(DESTROYED>4.5)', 'GRID_SMOD', 'I(TENURE_SECURITY>0.81)')",0.7507035930919888,0.1694888799431846,0.12827353183648152,0.18235293956255913
"('DESTROYED', 'GRID_SMOD', 'I(AGE_DEPENDENCY>0.67)', 'TENURE_SECURITY', 'EPR')",0.725944920665073,0.1549383595230864,0.11816557257307703,0.18238633714369681
"('DESTROYED', 'I(INCOME>0.7)', 'AGE_DEPENDENCY', 'EPR', 'DESTROYED×INCOME')",0.7464871706668423,0.1622853562495871,0.131382159589256,0.18239344839066693
